688.0,567.0,489.0
429.0,325.0,295.0
5192.0,4175.0,3909.0
372.0,312.0,243.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
264.0,352.0,306.0
2.0,8.0,1.0
0.0,1.0,0.0
264.0,351.0,306.0
2.0,7.0,1.0
207.0,299.0,230.0
2.0,5.0,1.0
2.0,5.0,1.0
2.0,5.0,1.0
0.0,5.0,1.0
262.0,349.0,306.0
0.0,5.0,1.0
0.0,5.0,1.0
0.0,5.0,1.0
0.0,5.0,0.0
0.0,5.0,0.0
0.0,5.0,0.0
1553.0,1555.0,1408.0
1448.0,1442.0,1299.0
1200.0,1168.0,983.0
1200.0,1168.0,983.0
1223.0,1199.0,1019.0
990.0,900.0,755.0
110.0,145.0,150.0
38.0,30.0,16.0
4201.0,4418.0,3638.0
259.0,372.0,358.0
221.0,245.0,258.0
88.0,82.0,61.0
8.0,14.0,26.0
0.0,0.0,0.0
1824.0,1284.0,1865.0
3549.0,3202.0,3737.0
2546.0,2076.0,2536.0
1915.0,1388.0,1959.0
2546.0,2079.0,2536.0
1435.0,1014.0,1463.0
1479.0,1128.0,1504.0
1149.0,1167.0,1087.0
1137.0,1154.0,1076.0
1129.0,1138.0,1068.0
237.0,218.0,210.0
6.0,1.0,1.0
11.0,13.0,13.0
5.0,6.0,7.0
11.0,12.0,13.0
11.0,12.0,13.0
11.0,12.0,13.0
11.0,12.0,13.0
510.0,412.0,514.0
510.0,412.0,514.0
0.0,0.0,0.0
357.0,338.0,320.0
436.0,401.0,393.0
436.0,401.0,393.0
434.0,399.0,392.0
415.0,374.0,374.0
630.0,555.0,516.0
776.0,422.0,366.0
776.0,422.0,366.0
342.0,234.0,141.0
776.0,422.0,366.0
776.0,422.0,366.0
776.0,422.0,366.0
150.0,107.0,57.0
150.0,107.0,57.0
244.0,91.0,93.0
252.0,92.0,93.0
252.0,92.0,93.0
203.0,62.0,72.0
23.0,78.0,26.0
9.0,19.0,8.0
0.0,1.0,0.0
0.0,0.0,0.0
29.0,15.0,10.0
30.0,16.0,14.0
30.0,16.0,14.0
30.0,16.0,14.0
30.0,16.0,14.0
29.0,15.0,10.0
30.0,16.0,14.0
19.0,6.0,5.0
5.0,5.0,4.0
225.0,269.0,438.0
217.0,256.0,416.0
214.0,241.0,391.0
16.0,42.0,58.0
25.0,33.0,105.0
196.0,191.0,318.0
11726.0,14784.0,19381.0
11741.0,14810.0,19408.0
2227.0,2883.0,3638.0
1588.0,1527.0,1431.0
1588.0,1527.0,1431.0
383.0,410.0,375.0
383.0,410.0,375.0
290.0,335.0,279.0
188.0,220.0,196.0
170.0,201.0,174.0
10.0,10.0,8.0
10.0,10.0,8.0
2.0,3.0,2.0
2.0,3.0,2.0
2.0,3.0,2.0
1.0,3.0,1.0
1.0,3.0,1.0
1.0,3.0,1.0
1.0,3.0,1.0
9.0,10.0,7.0
1.0,3.0,1.0
3.0,1.0,1.0
19.0,21.0,6.0
16.0,19.0,4.0
16.0,19.0,3.0
1029.0,951.0,939.0
1041.0,986.0,984.0
149.0,150.0,144.0
110.0,96.0,112.0
112.0,103.0,95.0
249.0,241.0,252.0
191.0,177.0,197.0
46.0,39.0,76.0
99.0,82.0,154.0
145.0,116.0,204.0
221.0,215.0,343.0
558.0,547.0,633.0
213.0,45.0,77.0
538.0,146.0,153.0
689.0,745.0,606.0
287.0,388.0,234.0
295.0,405.0,255.0
135.0,150.0,91.0
57.0,52.0,39.0
92.0,87.0,53.0
92.0,87.0,53.0
111.0,120.0,72.0
222.0,299.0,164.0
241.0,341.0,187.0
241.0,341.0,187.0
48.0,51.0,22.0
255.0,343.0,210.0
48.0,49.0,23.0
241.0,332.0,198.0
119.0,169.0,93.0
8.0,22.0,4.0
13.0,11.0,13.0
7.0,25.0,24.0
7.0,25.0,24.0
0.0,3.0,4.0
1684.0,2194.0,1462.0
1765.0,2218.0,1524.0
633.0,718.0,489.0
627.0,617.0,515.0
463.0,453.0,330.0
116.0,45.0,88.0
214.0,132.0,209.0
419.0,353.0,400.0
419.0,353.0,402.0
3821.0,4353.0,3808.0
183.0,212.0,199.0
1.0,0.0,1.0
503.0,569.0,256.0
349.0,273.0,229.0
292.0,240.0,201.0
292.0,240.0,201.0
309.0,244.0,204.0
349.0,275.0,229.0
358.0,279.0,250.0
190.0,154.0,132.0
114.0,80.0,62.0
4.0,8.0,9.0
3.0,6.0,9.0
3.0,6.0,9.0
1.0,0.0,1.0
1.0,0.0,1.0
4.0,2.0,8.0
0.0,0.0,2.0
3.0,0.0,7.0
0.0,0.0,1.0
3.0,0.0,7.0
6.0,2.0,7.0
21.0,30.0,16.0
21.0,30.0,16.0
21.0,30.0,16.0
18.0,29.0,16.0
18.0,29.0,16.0
15.0,21.0,8.0
117.0,150.0,67.0
121.0,150.0,67.0
123.0,162.0,70.0
114.0,148.0,67.0
114.0,148.0,67.0
114.0,148.0,67.0
114.0,152.0,67.0
116.0,160.0,70.0
110.0,148.0,67.0
116.0,160.0,70.0
101.0,144.0,63.0
99.0,144.0,59.0
378.0,275.0,376.0
15.0,14.0,3.0
15.0,14.0,3.0
15.0,14.0,3.0
15.0,7.0,3.0
15.0,7.0,3.0
150.0,128.0,164.0
150.0,128.0,164.0
435.0,436.0,507.0
387.0,370.0,465.0
1502.0,2194.0,2446.0
1502.0,2194.0,2446.0
1028.0,1297.0,1534.0
437.0,598.0,686.0
717.0,935.0,1096.0
708.0,667.0,1050.0
228.0,228.0,250.0
227.0,227.0,241.0
732.0,697.0,770.0
168.0,150.0,176.0
1292.0,1025.0,1278.0
1292.0,1025.0,1278.0
1314.0,1034.0,1280.0
1008.0,752.0,979.0
892.0,669.0,882.0
878.0,630.0,829.0
529.0,321.0,480.0
533.0,524.0,369.0
352.0,284.0,190.0
445.0,395.0,263.0
352.0,284.0,190.0
531.0,518.0,364.0
5.0,5.0,17.0
4.0,2.0,16.0
4.0,1.0,16.0
3148.0,2658.0,2586.0
812.0,707.0,786.0
238.0,241.0,297.0
1172.0,1129.0,1252.0
1172.0,1129.0,1252.0
306.0,311.0,310.0
1.0,0.0,3.0
1.0,0.0,3.0
1.0,0.0,0.0
1.0,0.0,0.0
2110.0,1740.0,1473.0
2159.0,1803.0,1492.0
2159.0,1803.0,1492.0
2159.0,1803.0,1492.0
2081.0,1741.0,1435.0
1896.0,1593.0,1300.0
1183.0,992.0,763.0
1522.0,2793.0,1573.0
1511.0,2757.0,1553.0
782.0,1389.0,909.0
958.0,1674.0,920.0
70.0,92.0,100.0
70.0,92.0,100.0
66.0,92.0,95.0
3204.0,4258.0,3680.0
3048.0,4124.0,3513.0
2504.0,3309.0,2889.0
2256.0,3011.0,2617.0
2264.0,2951.0,2591.0
1468.0,1890.0,1669.0
310.0,436.0,357.0
104.0,173.0,120.0
25.0,28.0,20.0
42.0,28.0,41.0
34065.0,20775.0,22254.0
13814.0,8088.0,9104.0
3630.0,1936.0,2205.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
116.0,126.0,112.0
71.0,80.0,65.0
112.0,111.0,99.0
70.0,64.0,67.0
59.0,44.0,46.0
59.0,44.0,46.0
59.0,44.0,46.0
65.0,46.0,58.0
65.0,46.0,58.0
54.0,36.0,50.0
42.0,31.0,31.0
156.0,129.0,166.0
41.0,49.0,64.0
18.0,16.0,44.0
3550.0,4075.0,3857.0
2431.0,2640.0,2637.0
729.0,793.0,757.0
281.0,287.0,279.0
450.0,454.0,426.0
362.0,371.0,358.0
176.0,218.0,181.0
379.0,342.0,413.0
265.0,272.0,268.0
379.0,342.0,413.0
353.0,328.0,402.0
2034.0,2308.0,2905.0
1981.0,2267.0,2863.0
1231.0,1408.0,1796.0
402.0,370.0,561.0
0.0,0.0,1.0
7208.0,6410.0,6123.0
6844.0,6099.0,5822.0
7207.0,6406.0,6123.0
7208.0,6410.0,6123.0
533.0,422.0,360.0
336.0,263.0,216.0
287.0,242.0,183.0
211.0,155.0,149.0
142.0,110.0,96.0
617.0,685.0,708.0
542.0,500.0,549.0
403.0,327.0,359.0
308.0,273.0,261.0
292.0,260.0,250.0
92.0,72.0,111.0
290.0,271.0,303.0
230.0,212.0,214.0
1.0,5.0,6.0
1441.0,1493.0,1340.0
1553.0,1577.0,1483.0
349.0,316.0,279.0
1352.0,1407.0,1310.0
207.0,203.0,146.0
1757.0,1473.0,1801.0
2006.0,1727.0,2072.0
2223.0,1975.0,2315.0
1404.0,1221.0,1495.0
2213.0,1973.0,2310.0
283.0,357.0,264.0
1335.0,1540.0,1174.0
1581.0,1796.0,1372.0
832.0,913.0,719.0
1546.0,1757.0,1353.0
229.0,292.0,210.0
560.0,663.0,464.0
163.0,206.0,236.0
163.0,206.0,236.0
149.0,195.0,218.0
133.0,179.0,200.0
163.0,206.0,236.0
163.0,204.0,234.0
44.0,47.0,58.0
14.0,6.0,16.0
12.0,6.0,16.0
1011.0,1042.0,941.0
334.0,333.0,255.0
568.0,573.0,614.0
532.0,548.0,569.0
261.0,255.0,286.0
236.0,108.0,115.0
2.0,6.0,5.0
200.0,96.0,88.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
633.0,420.0,485.0
2547.0,1969.0,2283.0
484.0,294.0,339.0
1548.0,1049.0,1261.0
2555.0,1978.0,2297.0
142.0,197.0,212.0
0.0,0.0,5.0
2005.0,1135.0,1152.0
1030.0,588.0,584.0
554.0,342.0,396.0
631.0,373.0,407.0
1307.0,1070.0,1158.0
1307.0,1070.0,1158.0
1304.0,1070.0,1158.0
738.0,774.0,744.0
1652.0,1656.0,1718.0
114.0,117.0,117.0
2.0,15.0,14.0
308.0,447.0,432.0
305.0,416.0,407.0
268.0,370.0,350.0
1.0,7.0,2.0
1.0,7.0,2.0
0.0,4.0,0.0
4.0,35.0,23.0
8.0,40.0,24.0
375.0,526.0,406.0
132.0,178.0,152.0
385.0,532.0,440.0
230.0,334.0,265.0
385.0,532.0,440.0
214.0,301.0,246.0
375.0,512.0,399.0
344.0,451.0,374.0
304.0,409.0,341.0
110.0,108.0,96.0
106.0,99.0,93.0
536.0,397.0,321.0
536.0,397.0,320.0
536.0,397.0,321.0
528.0,392.0,307.0
479.0,346.0,279.0
407.0,291.0,242.0
408.0,291.0,242.0
0.0,1.0,1.0
548.0,718.0,723.0
450.0,605.0,620.0
545.0,718.0,723.0
545.0,715.0,722.0
545.0,718.0,723.0
489.0,659.0,670.0
545.0,717.0,723.0
447.0,876.0,666.0
0.0,0.0,1.0
445.0,876.0,661.0
433.0,843.0,644.0
433.0,843.0,644.0
930.0,1513.0,1224.0
936.0,1542.0,1236.0
926.0,1567.0,1277.0
675.0,1098.0,906.0
104.0,192.0,192.0
50.0,119.0,107.0
51.0,121.0,116.0
51.0,121.0,116.0
109.0,225.0,214.0
1475.0,1799.0,1939.0
1475.0,1799.0,1939.0
92.0,107.0,107.0
862.0,1026.0,1216.0
707.0,785.0,961.0
25.0,65.0,36.0
28.0,66.0,36.0
0.0,0.0,0.0
2153.0,2017.0,1894.0
1948.0,1806.0,1689.0
4290.0,4260.0,4564.0
18163.0,17990.0,18278.0
5376.0,5326.0,5610.0
19486.0,19438.0,19726.0
2537.0,2435.0,2348.0
2537.0,2435.0,2348.0
265.0,229.0,242.0
455.0,354.0,376.0
455.0,354.0,375.0
0.0,1.0,2.0
0.0,1.0,2.0
0.0,0.0,0.0
67.0,29.0,30.0
397.0,204.0,180.0
1560.0,1682.0,2014.0
1560.0,1682.0,2014.0
1202.0,1299.0,1505.0
426.0,472.0,480.0
424.0,439.0,446.0
249.0,234.0,272.0
169.0,617.0,586.0
67.0,222.0,236.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
6.0,0.0,0.0
40.0,22.0,22.0
6.0,0.0,0.0
12.0,0.0,0.0
12.0,0.0,0.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
16.0,0.0,6.0
17.0,2.0,6.0
13.0,9.0,12.0
13.0,9.0,12.0
13.0,9.0,12.0
16.0,6.0,8.0
16.0,6.0,8.0
13.0,7.0,8.0
2.0,11.0,9.0
2.0,11.0,9.0
2.0,11.0,9.0
2.0,11.0,9.0
2.0,11.0,9.0
3.0,0.0,0.0
3.0,0.0,0.0
4.0,1.0,1.0
733.0,1348.0,670.0
733.0,1348.0,670.0
268.0,496.0,208.0
207.0,367.0,149.0
399.0,649.0,351.0
337.0,560.0,293.0
154.0,272.0,111.0
236.0,405.0,182.0
84.0,152.0,103.0
2178.0,3357.0,2596.0
2004.0,3024.0,2298.0
2175.0,3342.0,2576.0
1931.0,2894.0,2223.0
1924.0,2876.0,2216.0
2018.0,3068.0,2379.0
242.0,376.0,214.0
2011.0,3064.0,2367.0
97.0,169.0,91.0
1097.0,1396.0,1265.0
470.0,650.0,604.0
1016.0,1311.0,1190.0
964.0,1275.0,1158.0
190.0,228.0,273.0
958.0,1267.0,1155.0
406.0,587.0,553.0
62.0,34.0,56.0
62.0,34.0,56.0
24.0,18.0,25.0
61.0,33.0,55.0
61.0,33.0,55.0
61.0,33.0,55.0
0.0,0.0,1.0
0.0,0.0,1.0
582.0,527.0,478.0
600.0,537.0,489.0
600.0,537.0,489.0
6.0,0.0,7.0
593.0,535.0,487.0
309.0,242.0,292.0
210.0,173.0,230.0
277.0,226.0,274.0
277.0,226.0,275.0
173.0,215.0,124.0
195.0,222.0,144.0
195.0,222.0,144.0
201.0,221.0,145.0
707.0,513.0,476.0
318.0,231.0,213.0
5.0,0.0,2.0
5.0,0.0,2.0
3.0,7.0,6.0
9.0,19.0,12.0
3.0,4.0,4.0
235.0,253.0,237.0
230.0,225.0,223.0
230.0,225.0,223.0
128.0,106.0,106.0
183.0,181.0,177.0
132.0,144.0,135.0
105.0,106.0,108.0
213.0,211.0,275.0
681.0,676.0,783.0
691.0,681.0,785.0
35.0,9.0,2.0
840.0,930.0,932.0
166.0,214.0,211.0
3429.0,3775.0,3213.0
3429.0,3775.0,3213.0
52.0,107.0,57.0
5.0,3.0,1.0
841.0,583.0,620.0
886.0,618.0,684.0
991.0,674.0,766.0
746.0,514.0,536.0
5070.0,4110.0,3992.0
719.0,494.0,521.0
850.0,587.0,620.0
5048.0,4098.0,3974.0
5048.0,4098.0,3974.0
1161.0,799.0,873.0
1607.0,1133.0,1181.0
1120.0,758.0,842.0
1767.0,1277.0,1305.0
3066.0,2413.0,2315.0
2761.0,2912.0,3148.0
136.0,149.0,138.0
99.0,155.0,144.0
125.0,185.0,181.0
794.0,827.0,714.0
794.0,827.0,713.0
794.0,827.0,713.0
290.0,389.0,313.0
602.0,506.0,450.0
2.0,0.0,0.0
5243.0,2673.0,3526.0
5244.0,2681.0,3527.0
5244.0,2685.0,3530.0
1941.0,1042.0,1460.0
2620.0,1324.0,1812.0
2288.0,1140.0,1564.0
977.0,448.0,653.0
11.0,5.0,12.0
11.0,5.0,12.0
11.0,5.0,12.0
11.0,5.0,12.0
25.0,34.0,38.0
25.0,34.0,38.0
17.0,12.0,11.0
26.0,30.0,23.0
1325.0,1487.0,2180.0
279.0,137.0,109.0
100.0,51.0,26.0
51.0,31.0,15.0
26.0,22.0,17.0
86.0,110.0,71.0
27.0,36.0,25.0
725.0,804.0,731.0
224.0,234.0,211.0
225.0,234.0,216.0
5166.0,4168.0,3319.0
1650.0,1262.0,1042.0
5166.0,4168.0,3319.0
2724.0,2127.0,1684.0
5166.0,4168.0,3319.0
5046.0,4047.0,3233.0
1.0,3.0,0.0
1.0,3.0,0.0
1.0,3.0,0.0
1531.0,1540.0,1395.0
1001.0,998.0,910.0
1082.0,1097.0,980.0
1531.0,1540.0,1395.0
1531.0,1540.0,1395.0
156.0,117.0,91.0
3149.0,2591.0,3000.0
521.0,395.0,405.0
758.0,617.0,642.0
451.0,364.0,353.0
342.0,388.0,349.0
346.0,394.0,352.0
1340.0,1428.0,1284.0
760.0,753.0,736.0
6352.0,7659.0,6209.0
6613.0,7924.0,6397.0
6542.0,7821.0,6353.0
1104.0,836.0,984.0
1104.0,837.0,989.0
1104.0,837.0,989.0
330.0,267.0,259.0
420.0,278.0,424.0
170.0,135.0,160.0
260.0,198.0,229.0
162.0,108.0,128.0
212.0,147.0,180.0
164.0,142.0,140.0
976.0,777.0,657.0
542.0,128.0,285.0
340.0,87.0,195.0
163.0,31.0,61.0
18.0,42.0,27.0
9.0,14.0,5.0
11.0,22.0,14.0
11.0,23.0,14.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1878.0,2379.0,2577.0
887.0,1065.0,1136.0
984.0,754.0,648.0
1348.0,1036.0,864.0
1348.0,1036.0,864.0
1317.0,1024.0,856.0
515.0,411.0,340.0
1151.0,898.0,759.0
1151.0,898.0,759.0
1.0,2.0,1.0
11.0,7.0,9.0
11.0,6.0,9.0
3.0,0.0,0.0
1.0,0.0,3.0
1.0,0.0,3.0
1.0,0.0,3.0
0.0,2.0,0.0
757.0,480.0,527.0
794.0,509.0,543.0
795.0,511.0,543.0
796.0,513.0,543.0
219.0,134.0,124.0
1082.0,1015.0,1088.0
214.0,179.0,228.0
313.0,299.0,291.0
6442.0,5649.0,7399.0
6442.0,5649.0,7399.0
6442.0,5649.0,7399.0
6442.0,5649.0,7399.0
503.0,375.0,563.0
1578.0,1419.0,1743.0
1974.0,1726.0,2142.0
1695.0,1523.0,1890.0
600.0,546.0,694.0
1255.0,1074.0,1426.0
2306.0,1954.0,2632.0
2619.0,1924.0,2397.0
2558.0,1867.0,2328.0
2428.0,1779.0,2180.0
567.0,400.0,442.0
263.0,173.0,237.0
319.0,309.0,305.0
7.0,18.0,15.0
30.0,21.0,13.0
710.0,598.0,559.0
709.0,598.0,558.0
597.0,510.0,474.0
489.0,661.0,652.0
489.0,660.0,652.0
489.0,661.0,652.0
145.0,217.0,177.0
7402.0,4980.0,4805.0
7402.0,4980.0,4805.0
7207.0,4767.0,4644.0
7402.0,4980.0,4805.0
6884.0,4544.0,4484.0
3994.0,2702.0,2689.0
3655.0,2391.0,2414.0
2255.0,1461.0,1326.0
4148.0,5018.0,4163.0
2547.0,2727.0,2084.0
1987.0,1839.0,1369.0
564.0,905.0,733.0
920.0,1439.0,1188.0
609.0,983.0,789.0
543.0,852.0,680.0
2389.0,3473.0,3050.0
2389.0,3473.0,3050.0
534.0,813.0,684.0
360.0,538.0,418.0
787.0,1190.0,1018.0
3.0,0.0,11.0
468.0,453.0,413.0
461.0,445.0,409.0
468.0,453.0,413.0
0.0,1.0,0.0
375.0,321.0,248.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,2.0
0.0,0.0,0.0
2.0,0.0,0.0
3.0,6.0,6.0
3.0,6.0,6.0
0.0,0.0,0.0
3.0,0.0,2.0
3.0,2.0,3.0
3.0,2.0,3.0
3.0,2.0,3.0
3.0,0.0,0.0
3.0,0.0,0.0
357.0,545.0,754.0
863.0,1088.0,1099.0
6.0,1.0,6.0
46.0,9.0,20.0
2104.0,2179.0,2043.0
6677.0,4878.0,4519.0
6677.0,4878.0,4519.0
6644.0,4839.0,4483.0
2975.0,1988.0,1861.0
44.0,38.0,24.0
44.0,46.0,25.0
44.0,46.0,25.0
149.0,63.0,107.0
83.0,40.0,73.0
57.0,26.0,35.0
62.0,22.0,41.0
43.0,12.0,31.0
32.0,5.0,25.0
5361.0,4731.0,4737.0
4457.0,3833.0,3816.0
1566.0,1208.0,1594.0
1810.0,1566.0,1921.0
1810.0,1566.0,1921.0
1295.0,1174.0,1506.0
801.0,819.0,791.0
745.0,754.0,696.0
681.0,714.0,645.0
680.0,714.0,639.0
456.0,511.0,460.0
2947.0,3017.0,2878.0
3099.0,3188.0,3006.0
3099.0,3188.0,3006.0
2934.0,3004.0,2874.0
1817.0,1883.0,1855.0
2839.0,2893.0,2768.0
2522.0,2535.0,2463.0
379.0,324.0,328.0
1177.0,1184.0,1053.0
1107.0,1135.0,1010.0
604.0,683.0,587.0
559.0,628.0,540.0
4942.0,4614.0,5464.0
3512.0,3333.0,3988.0
2300.0,2180.0,2505.0
2259.0,2148.0,2468.0
2175.0,2066.0,2397.0
429.0,405.0,564.0
461.0,411.0,596.0
428.0,379.0,540.0
476.0,551.0,551.0
551.0,626.0,627.0
551.0,626.0,627.0
551.0,626.0,627.0
439.0,500.0,513.0
554.0,590.0,1219.0
554.0,590.0,1219.0
554.0,590.0,1219.0
494.0,522.0,1111.0
542.0,577.0,1184.0
213.0,288.0,534.0
311.0,349.0,659.0
7.0,32.0,16.0
7.0,32.0,16.0
7.0,29.0,16.0
8.0,33.0,20.0
8.0,33.0,20.0
1.0,15.0,1.0
0.0,5.0,1.0
1.0,5.0,5.0
0.0,4.0,0.0
1758.0,1708.0,1747.0
1761.0,1716.0,1751.0
835.0,810.0,758.0
1706.0,1643.0,1690.0
557.0,564.0,585.0
557.0,563.0,585.0
686.0,671.0,760.0
105.0,116.0,121.0
373.0,343.0,374.0
7496.0,8319.0,8888.0
6526.0,7250.0,7646.0
49510.0,55326.0,67983.0
2641.0,2855.0,3443.0
1835.0,2168.0,2569.0
2571.0,2830.0,3470.0
8960.0,9949.0,12377.0
1399.0,1485.0,2015.0
2393.0,2632.0,3519.0
1481.0,1653.0,2218.0
902.0,978.0,1297.0
2.0,3.0,0.0
2.0,3.0,0.0
2.0,3.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,1.0
4086.0,3418.0,3019.0
4086.0,3418.0,3019.0
583.0,509.0,442.0
1761.0,1530.0,1265.0
555.0,474.0,433.0
22.0,31.0,77.0
14.0,9.0,69.0
5.0,0.0,22.0
3.0,4.0,28.0
1007.0,1121.0,1154.0
200.0,222.0,216.0
1007.0,1121.0,1154.0
659.0,712.0,770.0
0.0,1.0,2.0
1.0,1.0,2.0
0.0,1.0,2.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,19.0,15.0
16.0,30.0,21.0
19.0,33.0,25.0
16.0,33.0,22.0
